"id","projectName","startCommit","endCommit","transformType","transformTypeId","transformSum","RelatedMethodsNum","RelatedMethodSet","RelatedCasesNum"
"0","netty/handler","f4ffb4a3e80da053fcfbb5f5d681b9a5c6e82110","4dc482a47b3f0c984e8953a1eb4687aa939a05d6","CONDITIONAL_EXP_TO_SINGLE_IF","5","1","200","[ReferenceCountedOpenSslContext newHandler (ByteBufAllocator, boolean), SslContextBuilder protocols (Iterable<String>), ChunkedStream progress (), ReferenceCountedOpenSslContext retain (int), ReferenceCountedOpenSslContext selectorFailureBehavior (), AsyncPrivateKeyMethod AsyncPrivateKeyMethod (OpenSslEngineMap, OpenSslAsyncPrivateKeyMethod), ChunkedStream transferredBytes (), ReferenceCountedOpenSslContext refCnt (), SslContextBuilder forServer (InputStream, InputStream), SslContextBuilder trustManager (TrustManagerFactory), FingerprintTrustManagerFactoryBuilder FingerprintTrustManagerFactoryBuilder (String), SslContextBuilder keyManager (InputStream, InputStream), SslContextBuilder forServer (File, File, String), OpenSslSniHostnameMatcher OpenSslSniHostnameMatcher (OpenSslEngineMap), OpenSslPrivateKeyMaterial retain (), OpenSslPrivateKey OpenSslPrivateKey (long), ReferenceCountedOpenSslContext touch (), ReferenceCountedOpenSslContext getBioNonApplicationBufferSize (), ReferenceCountedOpenSslContext newEngine0 (ByteBufAllocator, String, int, boolean), OpenSslCachingKeyMaterialProvider destroy (), OpenSslPrivateKey retain (), ChunkedStream ChunkedStream (InputStream), SslContextBuilder forClient (), PrivateKeyMethod sign (long, int, byte[]), SslContextBuilder endpointIdentificationAlgorithm (String), AbstractSniHandler onLookupComplete (ChannelHandlerContext, Future<T>), ReferenceCountedOpenSslContext setPrivateKeyMethod (OpenSslPrivateKeyMethod), OpenSslPrivateKeyMaterial certificateChain (), AbstractSniHandler AbstractSniHandler (int, long), ExtendedTrustManagerVerifyCallback verify (ReferenceCountedOpenSslEngine, X509Certificate[], String), ReferenceCountedOpenSslContext getRejectRemoteInitiatedRenegotiation (), OpenSslPrivateKey touch (), SslContextBuilder build (), SslContextBuilder sslContextProvider (Provider), SniCompletionEvent SniCompletionEvent (Throwable), ChunkedStream length (), SslContextBuilder sessionCacheSize (long), ReferenceCountedOpenSslContext chooseTrustManager (TrustManager[]), OpenSslPrivateKey retain (int), OpenSslPrivateKeyMaterial certificateChainAddress (), AbstractSniHandler handlerAdded (ChannelHandlerContext), OpenSslCertificateException OpenSslCertificateException (String, int), AbstractCertificateVerifier verify (ReferenceCountedOpenSslEngine, X509Certificate[], String), ChunkedStream readChunk (ChannelHandlerContext), JdkNpnApplicationProtocolNegotiator JdkNpnApplicationProtocolNegotiator (boolean, String), OpenSslCertificateException checkErrorCode (int), ReferenceCountedOpenSslServerContext sessionContext (), AbstractSniHandler checkStartTimeout (ChannelHandlerContext), ReferenceCountedOpenSslContext newHandler (ByteBufAllocator, boolean, Executor), DefaultOpenSslEngineMap newBIO (ByteBuf), JdkNpnApplicationProtocolNegotiator JdkNpnApplicationProtocolNegotiator (boolean, boolean, String), SslContextBuilder ciphers (Iterable<String>, CipherSuiteFilter), OpenSslPrivateKey getFormat (), SslContextBuilder ciphers (Iterable<String>), JdkNpnApplicationProtocolNegotiator wrapSslEngine (SSLEngine, JdkApplicationProtocolNegotiator, boolean), TrustManagerVerifyCallback TrustManagerVerifyCallback (OpenSslEngineMap, X509TrustManager), SslContextBuilder option (SslContextOption<T>, T), AbstractCertificateVerifier translateToError (Throwable), ReferenceCountedOpenSslContext opensslSelectorFailureBehavior (ApplicationProtocolConfig.SelectorFailureBehavior), DefaultOpenSslEngineMap toBIO (ByteBufAllocator, X509Certificate), SslContextBuilder forServer (File, File), AbstractSniHandler onLookupComplete (ChannelHandlerContext, String, Future<T>), ReferenceCountedOpenSslContext destroy (), OpenSslServerCertificateCallback handle (long, byte[], byte[][]), ChunkedStream close (), SslContextBuilder forServer (PrivateKey, X509Certificate), SslContextBuilder forServer (KeyManagerFactory), OpenSslCertificateException errorCode (), SniCompletionEvent hostname (), AbstractCertificateVerifier verify (long, byte[][], String), ReferenceCountedOpenSslContext deallocate (), ReferenceCountedOpenSslContext context (), ReferenceCountedOpenSslContext sessionContext (), OpenSslPrivateKey touch (Object), JdkNpnApplicationProtocolNegotiator JdkNpnApplicationProtocolNegotiator (boolean, boolean, Iterable<String>), AbstractSniHandler AbstractSniHandler (long), ReferenceCountedOpenSslContext certificates (byte[][]), ReferenceCountedOpenSslContext cipherSuites (), SslContextBuilder SslContextBuilder (boolean), ExtendedTrustManagerVerifyCallback ExtendedTrustManagerVerifyCallback (OpenSslEngineMap, X509ExtendedTrustManager), OpenSslCachingKeyMaterialProvider OpenSslCachingKeyMaterialProvider (X509KeyManager, String, int), SslContextBuilder keyManager (PrivateKey, Iterable<? extends X509Certificate>), JdkNpnApplicationProtocolNegotiator JdkNpnApplicationProtocolNegotiator (String), ReferenceCountedOpenSslContext ReferenceCountedOpenSslContext (Iterable<String>, CipherSuiteFilter, OpenSslApplicationProtocolNegotiator, int, Certificate[], ClientAuth, String[], boolean, String, boolean, boolean, Map.Entry<SslContextOption<?>,Object>), AbstractSniHandler extractSniHostname (ByteBuf), ReferenceCountedOpenSslServerContext ReferenceCountedOpenSslServerContext (X509Certificate[], TrustManagerFactory, X509Certificate[], PrivateKey, String, KeyManagerFactory, Iterable<String>, CipherSuiteFilter, ApplicationProtocolConfig, long, long, ClientAuth, String[], boolean, boolean, String, Map.Entry<SslContextOption<?>,Object>), ReferenceCountedOpenSslContext protocol (), OpenSslPrivateKeyMaterial OpenSslPrivateKeyMaterial (long, X509Certificate[]), SslContextBuilder applicationProtocolConfig (ApplicationProtocolConfig), ReferenceCountedOpenSslServerContext ReferenceCountedOpenSslServerContext (X509Certificate[], TrustManagerFactory, X509Certificate[], PrivateKey, String, KeyManagerFactory, Iterable<String>, CipherSuiteFilter, OpenSslApplicationProtocolNegotiator, long, long, ClientAuth, String[], boolean, boolean, String, Map.Entry<SslContextOption<?>,Object>), SslContextBuilder sessionTimeout (long), ReferenceCountedOpenSslContext newHandler (ByteBufAllocator, String, int, boolean), DefaultOpenSslEngineMap freeBio (long), SslContextBuilder forServer (PrivateKey, String, Iterable<? extends X509Certificate>), SslContextBuilder trustManager (File), FingerprintTrustManagerFactoryBuilder build (), SslContextBuilder keyManager (PrivateKey, X509Certificate), JdkNpnApplicationProtocolNegotiator JdkNpnApplicationProtocolNegotiator (ProtocolSelectorFactory, ProtocolSelectionListenerFactory, Iterable<String>), SslContextBuilder keyManager (File, File), SslContextBuilder forServer (InputStream, InputStream, String), SslContextBuilder forServer (PrivateKey, Iterable<? extends X509Certificate>), CompressionAlgorithm algorithmId (), SslContextBuilder trustManager (X509Certificate), OpenSslPrivateKeyMaterial retain (int), ResultCallbackListener operationComplete (Future<byte[]>), ChunkedStream readChunk (ByteBufAllocator), DefaultOpenSslEngineMap retrieveEngine (OpenSslEngineMap, long), CompressionAlgorithm CompressionAlgorithm (OpenSslEngineMap, OpenSslCertificateCompressionAlgorithm), SniCompletionEvent SniCompletionEvent (String, Throwable), AbstractSniHandler run (), SslContextBuilder toArray (Iterable<? extends T>, T[]), PrivateKeyMethod PrivateKeyMethod (OpenSslEngineMap, OpenSslPrivateKeyMethod), DefaultOpenSslEngineMap toBIO (ByteBufAllocator, PrivateKey), AbstractSniHandler AbstractSniHandler (), ReferenceCountedOpenSslContext stats (), OpenSslCertificateException OpenSslCertificateException (Throwable, int), OpenSslCachingKeyMaterialProvider chooseKeyMaterial (ByteBufAllocator, String), ReferenceCountedOpenSslContext retain (), OpenSslServerCertificateCallback OpenSslServerCertificateCallback (OpenSslEngineMap, OpenSslKeyMaterialManager), OpenSslPrivateKeyMaterial touch (Object), PrivateKeyMethod decrypt (long, byte[]), OpenSslSniHostnameMatcher match (long, String), ReferenceCountedOpenSslContext setRejectRemoteInitiatedRenegotiation (boolean), OpenSslPrivateKeyMaterial touch (), AbstractSniHandler lookup (ChannelHandlerContext, String), OpenSslPrivateKeyMaterial privateKeyAddress (), ReferenceCountedOpenSslContext protocols (), ReferenceCountedOpenSslContext release (), ReferenceCountedOpenSslContext selectedListenerFailureBehavior (), AsyncPrivateKeyMethod sign (long, int, byte[], ResultCallback<byte[]>), AbstractSniHandler lookup (ChannelHandlerContext, ByteBuf), AbstractCertificateVerifier AbstractCertificateVerifier (OpenSslEngineMap), OpenSslPrivateKey isDestroyed (), ReferenceCountedOpenSslContext newHandler (ByteBufAllocator, String, int, boolean, Executor), ChunkedStream ChunkedStream (InputStream, int), SslContextBuilder trustManager (InputStream), ReferenceCountedOpenSslContext setUseTasks (boolean), DefaultOpenSslEngineMap get (long), OpenSslPrivateKey destroy (), OpenSslPrivateKey getAlgorithm (), SslContextBuilder trustManager (Iterable<? extends X509Certificate>), OpenSslPrivateKeyMaterial releaseChain (), SslContextBuilder keyManager (KeyManager), ReferenceCountedOpenSslContext applicationProtocolNegotiator (), ReferenceCountedOpenSslContext setTicketKeys (byte[]), DefaultOpenSslEngineMap setKeyMaterial (long, X509Certificate[], PrivateKey, String), OpenSslCertificateException OpenSslCertificateException (String, Throwable, int), DefaultOpenSslEngineMap add (ReferenceCountedOpenSslEngine), SslContextBuilder keyManager (KeyManagerFactory), DefaultOpenSslEngineMap remove (long), ReferenceCountedOpenSslContext newEngine (ByteBufAllocator, String, int), FingerprintTrustManagerFactoryBuilder fingerprints (CharSequence), OpenSslPrivateKey deallocate (), ReferenceCountedOpenSslContext chooseX509KeyManager (KeyManager[]), ReferenceCountedOpenSslServerContext newSessionContext (ReferenceCountedOpenSslContext, long, OpenSslEngineMap, X509Certificate[], TrustManagerFactory, X509Certificate[], PrivateKey, String, KeyManagerFactory, String, long, long), ReferenceCountedOpenSslContext release (int), ReferenceCountedOpenSslContext sslCtxPointer (), SslContextBuilder enableOcsp (boolean), SslContextBuilder sslProvider (SslProvider), CompressionAlgorithm compress (long, byte[]), SslContextBuilder keyManager (PrivateKey, String, X509Certificate), SslContextBuilder forServer (KeyManager), SslContextBuilder clientAuth (ClientAuth), SslContextBuilder secureRandom (SecureRandom), ReferenceCountedOpenSslContext isClient (), DefaultOpenSslEngineMap toBIO (ByteBufAllocator, PemEncoded), CompressionAlgorithm decompress (long, int, byte[]), ReferenceCountedOpenSslContext useExtendedTrustManager (X509TrustManager), SslContextBuilder keyManager (File, File, String), ResultCallbackListener verifyResult (byte[]), SslContextBuilder keyManager (PrivateKey, String, Iterable<? extends X509Certificate>), OpenSslCertificateException OpenSslCertificateException (int), AbstractSniHandler fireSniCompletionEvent (ChannelHandlerContext, String, Future<?>), SslContextBuilder protocols (String), AsyncPrivateKeyMethod decrypt (long, byte[], ResultCallback<byte[]>), JdkNpnApplicationProtocolNegotiator JdkNpnApplicationProtocolNegotiator (ProtocolSelectorFactory, ProtocolSelectionListenerFactory, String), SslContextBuilder trustManager (TrustManager), SniCompletionEvent toString (), ResultCallbackListener ResultCallbackListener (ReferenceCountedOpenSslEngine, long, ResultCallback<byte[]>), ReferenceCountedOpenSslContext toNegotiator (ApplicationProtocolConfig), OpenSslPrivateKey newKeyMaterial (long, X509Certificate[]), ChunkedStream isEndOfInput (), JdkNpnApplicationProtocolNegotiator JdkNpnApplicationProtocolNegotiator (boolean, Iterable<String>), OpenSslPrivateKey getEncoded (), SslContextBuilder keyManager (InputStream, InputStream, String), ReferenceCountedOpenSslServerContext setVerifyCallback (long, OpenSslEngineMap, X509TrustManager), OpenSslPrivateKeyMaterial deallocate (), FingerprintTrustManagerFactoryBuilder fingerprints (Iterable<? extends CharSequence>), ReferenceCountedOpenSslContext setBioNonApplicationBufferSize (int), SslContextBuilder forServer (PrivateKey, String, X509Certificate), AbstractSniHandler channelActive (ChannelHandlerContext), DefaultOpenSslEngineMap providerFor (KeyManagerFactory, String), ReferenceCountedOpenSslContext touch (Object), SniCompletionEvent SniCompletionEvent (String), JdkNpnApplicationProtocolNegotiator JdkNpnApplicationProtocolNegotiator (Iterable<String>), SslContextBuilder keyStoreType (String), SslContextBuilder startTls (boolean), OpenSslPrivateKey privateKeyAddress (), TrustManagerVerifyCallback verify (ReferenceCountedOpenSslEngine, X509Certificate[], String), ReferenceCountedOpenSslContext newEngine (ByteBufAllocator)]","2200"
"1","netty/handler","4dc482a47b3f0c984e8953a1eb4687aa939a05d6","72e6987640320d36b6ba0efd0202c13dc0cbc818","STATEMENTS_ORDER_REARRANGEMENT","10","1","1","[SniCompletionEvent SniCompletionEvent (String, Throwable)]","11"
"6","netty/handler","72e6987640320d36b6ba0efd0202c13dc0cbc818","a2bffd367c1769f052654e6750152f555c85a0a1","SWITCH_EQUAL_SIDES","14","1","1","[SniCompletionEvent toString ()]","11"
"12","netty/handler","a2bffd367c1769f052654e6750152f555c85a0a1","998e1aefb1d1a0f3a3bf6ac239e2b7d92d2c6faf","LOCAL_VAR_RENAMING","0","1","4","[OpenSslSessionTicketKey name (), OpenSslSessionTicketKey OpenSslSessionTicketKey (byte[], byte[], byte[]), OpenSslSessionTicketKey aesKey (), OpenSslSessionTicketKey hmacKey ()]","48"
"20","netty/handler","998e1aefb1d1a0f3a3bf6ac239e2b7d92d2c6faf","341c2bd00cc36db1b0ea182bbfbf92529eaff663","LOCAL_VAR_RENAMING","0","1","4","[OpenSslSessionTicketKey name (), OpenSslSessionTicketKey OpenSslSessionTicketKey (byte[], byte[], byte[]), OpenSslSessionTicketKey aesKey (), OpenSslSessionTicketKey hmacKey ()]","48"
"38","netty/handler","341c2bd00cc36db1b0ea182bbfbf92529eaff663","2634cd1bcc0d57a219263931252585971317c476","LOCAL_VAR_RENAMING","0","1","4","[OpenSslSessionTicketKey name (), OpenSslSessionTicketKey OpenSslSessionTicketKey (byte[], byte[], byte[]), OpenSslSessionTicketKey aesKey (), OpenSslSessionTicketKey hmacKey ()]","48"
"56","netty/handler","2634cd1bcc0d57a219263931252585971317c476","5bca20a665596a8fffb963a7c3ae9ebd937dc937","LOCAL_VAR_RENAMING","0","1","1","[OpenSslSessionTicketKey OpenSslSessionTicketKey (byte[], byte[], byte[])]","12"
"64","netty/handler","5bca20a665596a8fffb963a7c3ae9ebd937dc937","6894d7d272de7a4700c7c613ef6b59526647c154","LOCAL_VAR_RENAMING","0","1","4","[OpenSslSessionTicketKey name (), OpenSslSessionTicketKey OpenSslSessionTicketKey (byte[], byte[], byte[]), OpenSslSessionTicketKey aesKey (), OpenSslSessionTicketKey hmacKey ()]","48"
"65","netty/handler","6894d7d272de7a4700c7c613ef6b59526647c154","1dfd180a7b65bd7e75e39e89fe3c4eb404c62cb9","LOCAL_VAR_RENAMING","0","1","4","[OpenSslSessionTicketKey name (), OpenSslSessionTicketKey OpenSslSessionTicketKey (byte[], byte[], byte[]), OpenSslSessionTicketKey aesKey (), OpenSslSessionTicketKey hmacKey ()]","48"
"0","netty/microbench","1dfd180a7b65bd7e75e39e89fe3c4eb404c62cb9","ebe68cd6bd2c11c63c3c3974a41ad4e7d3edee78","VAR_DECLARATION_MERGING","12","1","61","[SearchBenchmark kmp (), SearchBenchmark setup (), AbstractMicrobenchmarkBase jvmArgs (), UnsafeByteBufBenchmark setLongUnsafeByteBuf (), CompositeByteBufWriteOutBenchmark setup (), AbstractByteBufGetCharSequenceBenchmark getCharSequenceOld (), UnsafeByteBufBenchmark setup (), HpackDecoderBenchmark add (CharSequence, CharSequence), SearchBenchmark randomBytes (Random, int, int, int), UnsafeByteBufBenchmark setLongByteBuffer (), AbstractMicrobenchmarkBase getMeasureIterations (), HttpRequestDecoderUtils HttpRequestDecoderUtils (), HpackDecoderULE128Benchmark decodeMaxLong (), HpackDecoderULE128Benchmark decodeULE128 (ByteBuf, long), AbstractByteBufGetCharSequenceBenchmark jvmArgs (), CompositeByteBufWriteOutBenchmark sourceBuffers (int), AbstractMicrobenchmarkBase handleUnexpectedException (Throwable), HpackDecoderULE128Benchmark setup (), SlicedByteBufBenchmark tearDown (), AbstractMicrobenchmarkBase newOptionsBuilder (), HttpFragmentedRequestDecoderBenchmark releaseStepBuffers (), UnsafeByteBufBenchmark setGetLongUnsafeByteBuf (), HttpRequestDecoderUtils createContent (String), HpackDecoderBenchmark teardown (), CompositeByteBufWriteOutBenchmark writeFCBB (), UnsafeByteBufBenchmark tearDown (), HpackDecoderBenchmark getSerializedHeaders (Http2Headers, boolean), UnsafeByteBufBenchmark setGetLongByteBuffer (), SearchBenchmark ahoCorasic (), CompositeByteBufWriteOutBenchmark makeLargeChunks (int), AbstractMicrobenchmarkBase getReportDir (), SearchBenchmark indexOf (), SearchBenchmark teardown (), HpackDecoderBenchmark setup (), CompositeByteBufWriteOutBenchmark jvmArgs (), SearchBenchmark getHaystack (Random), HpackDecoderBenchmark decode (Blackhole), SlicedByteBufBenchmark writeAsciiStringSlice (), AbstractByteBufGetCharSequenceBenchmark traverse (CharSequence), HpackDecoderULE128Benchmark decodeMaxInt (), SearchBenchmark getNeedle (Random), AbstractByteBufGetCharSequenceBenchmark newBuffer (byte[], int), CompositeByteBufWriteOutBenchmark makeSmallChunks (int), AbstractMicrobenchmarkBase run (), CompositeByteBufWriteOutBenchmark teardown (), AbstractMicrobenchmarkBase removeAssertions (String[]), HpackDecoderULE128Benchmark decodeULE128UsingLong (ByteBuf, int), AbstractByteBufGetCharSequenceBenchmark getCharSequence (), SlicedByteBufBenchmark setup (), HttpFragmentedRequestDecoderBenchmark testDecodeWholeRequestInMultipleStepsMixedDelimiters (), SearchBenchmark bitap (), HpackDecoderULE128Benchmark decodeULE128 (ByteBuf, int), HpackDecoderULE128Benchmark decodeMaxIntWithLong (), AbstractByteBufGetCharSequenceBenchmark teardown (), SlicedByteBufBenchmark writeAsciiStringSliceAbstract (), AbstractByteBufGetCharSequenceBenchmark setup (), AbstractMicrobenchmarkBase getWarmupIterations (), HttpFragmentedRequestDecoderBenchmark initPipeline (), CompositeByteBufWriteOutBenchmark writeCBB (), HpackDecoderULE128Benchmark decodeMaxIntUsingLong (), HttpFragmentedRequestDecoderBenchmark stepsBuffers (ByteBufAllocator, byte[], int, boolean)]","610"
"6","netty/microbench","ebe68cd6bd2c11c63c3c3974a41ad4e7d3edee78","d6f8b970ce97234b1d793a76ff1cfd1a9451bbf4","STATEMENTS_ORDER_REARRANGEMENT","10","1","6","[HpackUtilBenchmark oldEquals (), HpackUtilBenchmark setup (), HpackUtilBenchmark newTestEncoder (), HpackUtilBenchmark newEquals (), HpackUtilBenchmark oldEquals (CharSequence, CharSequence), HpackUtilBenchmark newEquals (CharSequence, CharSequence)]","66"
"11","netty/microbench","d6f8b970ce97234b1d793a76ff1cfd1a9451bbf4","604e7c0682d55567e51a3142e18dccdb633475b3","REVERSE_IF_ELSE","3","1","3","[HpackUtilBenchmark newEquals (), HpackUtilBenchmark oldEquals (CharSequence, CharSequence), HpackUtilBenchmark newEquals (CharSequence, CharSequence)]","33"
"15","netty/microbench","604e7c0682d55567e51a3142e18dccdb633475b3","54d58060937bd7a47df1b318a5385789b8b4c7a5","REVERSE_IF_ELSE","3","1","1","[HpackUtilBenchmark newEquals (CharSequence, CharSequence)]","11"
"17","netty/microbench","54d58060937bd7a47df1b318a5385789b8b4c7a5","00353758c17dd6aaff10a20ea58e508c3edaf1f6","STATEMENTS_ORDER_REARRANGEMENT","10","1","3","[HpackUtilBenchmark newTestEncoder (), HpackUtilBenchmark oldEquals (CharSequence, CharSequence), HpackUtilBenchmark newEquals (CharSequence, CharSequence)]","33"
"18","netty/microbench","00353758c17dd6aaff10a20ea58e508c3edaf1f6","6b817a96a2f38718bad6660a4c3e44c788ecd036","FOR_TO_WHILE","1","1","2","[HpackUtilBenchmark newEquals (), HpackUtilBenchmark oldEquals (CharSequence, CharSequence)]","22"
"19","netty/microbench","6b817a96a2f38718bad6660a4c3e44c788ecd036","f552be0c7fa82deea8ccfdc8ec7a0b078f4ea1c3","PP_TO_ADD_ASSIGNMENT","6","1","1","[HpackUtilBenchmark oldEquals (CharSequence, CharSequence)]","11"
"23","netty/microbench","f552be0c7fa82deea8ccfdc8ec7a0b078f4ea1c3","3266973b371819bdc95b0f34167184f551b806df","ADD_ASSIGNMENT_TO_EQUAL_ASSIGNMENT","7","1","1","[HpackUtilBenchmark oldEquals (CharSequence, CharSequence)]","11"
"27","netty/microbench","3266973b371819bdc95b0f34167184f551b806df","bb72c12e2e60e9d903d01e3d3708d7f102d71fc8","WHILE_TO_FOR","2","1","2","[HpackUtilBenchmark newEquals (), HpackUtilBenchmark oldEquals (CharSequence, CharSequence)]","22"
"28","netty/microbench","bb72c12e2e60e9d903d01e3d3708d7f102d71fc8","06b55f50137d1d3d1285aa696678c65465482054","VAR_DECLARATION_MERGING","12","1","1","[HpackUtilBenchmark newEquals ()]","11"
"29","netty/microbench","06b55f50137d1d3d1285aa696678c65465482054","4dd9d3891fad97cd6461fbcbad611c440fcf504e","FOR_TO_WHILE","1","1","3","[HpackUtilBenchmark oldEquals (), HpackUtilBenchmark newEquals (), HpackUtilBenchmark oldEquals (CharSequence, CharSequence)]","33"
"37","netty/microbench","4dd9d3891fad97cd6461fbcbad611c440fcf504e","f5be48e331d2c8f7176c987547e290cd55ce08cf","VAR_DECLARATION_MERGING","12","1","1","[HpackUtilBenchmark oldEquals ()]","11"
"44","netty/microbench","f5be48e331d2c8f7176c987547e290cd55ce08cf","cc59ed6f684892fadb046c4a50160b49df606c83","STATEMENTS_ORDER_REARRANGEMENT","10","1","3","[HpackUtilBenchmark oldEquals (), HpackUtilBenchmark newEquals (), HpackUtilBenchmark oldEquals (CharSequence, CharSequence)]","33"
"54","netty/microbench","cc59ed6f684892fadb046c4a50160b49df606c83","651ffebf073349c44c44e8ff9b796b238caf0d9a","WHILE_TO_FOR","2","1","3","[HpackUtilBenchmark oldEquals (), HpackUtilBenchmark newEquals (), HpackUtilBenchmark oldEquals (CharSequence, CharSequence)]","33"
"60","netty/microbench","651ffebf073349c44c44e8ff9b796b238caf0d9a","e1aa526b566a38eaf8255b502cae28aab3dbca16","STATEMENTS_ORDER_REARRANGEMENT","10","1","4","[HpackUtilBenchmark oldEquals (), HpackUtilBenchmark newEquals (), HpackUtilBenchmark oldEquals (CharSequence, CharSequence), HpackUtilBenchmark newEquals (CharSequence, CharSequence)]","44"
"62","netty/microbench","e1aa526b566a38eaf8255b502cae28aab3dbca16","ae4aab86c3a05ee577637aea641b599d73d23545","LOCAL_VAR_RENAMING","0","1","2","[HpackUtilBenchmark newTestEncoder (), HpackUtilBenchmark newEquals ()]","22"
"65","netty/microbench","ae4aab86c3a05ee577637aea641b599d73d23545","d01c2657a13afa110178c8290372bc08d286adc6","SWITCH_EQUAL_SIDES","14","1","1","[HpackUtilBenchmark oldEquals (CharSequence, CharSequence)]","11"
"0","netty/resolver-dns-classes-macos","d01c2657a13afa110178c8290372bc08d286adc6","3faf3687ea500417d1d4632c4ebfa62c2a50c113","IF_DIVIDING","9","1","17","[MacOSDnsServerAddressStreamProvider resolvers (), DnsResolver port (), MacOSDnsServerAddressStreamProvider nameServerAddressStream (String), MacOSDnsServerAddressStreamProvider compare (DnsResolver, DnsResolver), MacOSDnsServerAddressStreamProvider loadNativeLibrary (), DnsResolver nameservers (), DnsResolver options (), MacOSDnsServerAddressStreamProvider unavailabilityCause (), MacOSDnsServerAddressStreamProvider MacOSDnsServerAddressStreamProvider (), MacOSDnsServerAddressStreamProvider retrieveCurrentMappings (), MacOSDnsServerAddressStreamProvider isAvailable (), DnsResolver DnsResolver (String, byte[][], int, String[], String, int, int), DnsResolver domain (), DnsResolver searchOrder (), DnsResolver searches (), MacOSDnsServerAddressStreamProvider ensureAvailability (), DnsResolver timeout ()]","34"
"4","netty/resolver-dns-classes-macos","3faf3687ea500417d1d4632c4ebfa62c2a50c113","3a7f7e5f62e4583294c8bbf445adea7a6b50ba44","SINGLE_IF_TO_CONDITIONAL_EXP","4","1","2","[MacOSDnsServerAddressStreamProvider nameServerAddressStream (String), MacOSDnsServerAddressStreamProvider retrieveCurrentMappings ()]","4"
"6","netty/resolver-dns-classes-macos","3a7f7e5f62e4583294c8bbf445adea7a6b50ba44","2f8c4b50267f0e38742d66084a2cd6b1e33e680f","CONDITIONAL_EXP_TO_SINGLE_IF","5","1","1","[MacOSDnsServerAddressStreamProvider nameServerAddressStream (String)]","2"
"7","netty/resolver-dns-classes-macos","2f8c4b50267f0e38742d66084a2cd6b1e33e680f","acc8b25e46c135fe7368d5b37caa4b8903efafb4","SWITCH_EQUAL_SIDES","14","1","1","[MacOSDnsServerAddressStreamProvider nameServerAddressStream (String)]","2"
"8","netty/resolver-dns-classes-macos","acc8b25e46c135fe7368d5b37caa4b8903efafb4","625865592d637e7ddb3f89b3ca4ec9693b3040f7","REVERSE_IF_ELSE","3","1","4","[MacOSDnsServerAddressStreamProvider nameServerAddressStream (String), MacOSDnsServerAddressStreamProvider retrieveCurrentMappings (), MacOSDnsServerAddressStreamProvider loadNativeLibrary (), MacOSDnsServerAddressStreamProvider ensureAvailability ()]","8"
"10","netty/resolver-dns-classes-macos","625865592d637e7ddb3f89b3ca4ec9693b3040f7","bece0b6572f608915c35459f459aa8e59ac334c7","SINGLE_IF_TO_CONDITIONAL_EXP","4","1","1","[MacOSDnsServerAddressStreamProvider nameServerAddressStream (String)]","2"
"11","netty/resolver-dns-classes-macos","bece0b6572f608915c35459f459aa8e59ac334c7","65089c3419d902e9ff7c9713494f2054e5013afa","FOR_TO_WHILE","1","1","1","[MacOSDnsServerAddressStreamProvider nameServerAddressStream (String)]","2"
"12","netty/resolver-dns-classes-macos","65089c3419d902e9ff7c9713494f2054e5013afa","7ce6e77fd8ae8f9c1aa932daa479c621dd5fcb17","FOR_TO_WHILE","1","1","1","[MacOSDnsServerAddressStreamProvider retrieveCurrentMappings ()]","2"
"13","netty/resolver-dns-classes-macos","7ce6e77fd8ae8f9c1aa932daa479c621dd5fcb17","d1942053492e8da203411bcc42c66423e2bdbef9","LOOP_IF_CONTINUE_TO_ELSE","11","1","1","[MacOSDnsServerAddressStreamProvider retrieveCurrentMappings ()]","2"
"19","netty/resolver-dns-classes-macos","d1942053492e8da203411bcc42c66423e2bdbef9","6cd83ddf72a286ee18b87b58b7c2d50cfd0b23c4","SINGLE_IF_TO_CONDITIONAL_EXP","4","1","1","[MacOSDnsServerAddressStreamProvider nameServerAddressStream (String)]","2"
"20","netty/resolver-dns-classes-macos","6cd83ddf72a286ee18b87b58b7c2d50cfd0b23c4","60905b6188b4159d2535f9049c4d9a9b148e2ef0","STATEMENTS_ORDER_REARRANGEMENT","10","1","3","[MacOSDnsServerAddressStreamProvider nameServerAddressStream (String), MacOSDnsServerAddressStreamProvider retrieveCurrentMappings (), MacOSDnsServerAddressStreamProvider loadNativeLibrary ()]","6"
"21","netty/resolver-dns-classes-macos","60905b6188b4159d2535f9049c4d9a9b148e2ef0","94c014b302de283b64af0a82c6b763dd27c5aedd","LOCAL_VAR_RENAMING","0","1","1","[MacOSDnsServerAddressStreamProvider nameServerAddressStream (String)]","2"
"22","netty/resolver-dns-classes-macos","94c014b302de283b64af0a82c6b763dd27c5aedd","30c4810f079470c73e3bf5064a3797327a27d527","REVERSE_IF_ELSE","3","1","2","[MacOSDnsServerAddressStreamProvider nameServerAddressStream (String), MacOSDnsServerAddressStreamProvider retrieveCurrentMappings ()]","4"
