id,projectName,startCommit,endCommit,transformType,transformTypeId,transformSum,RelatedMethodsNum,RelatedMethodSet,RelatedCasesNum
17,netty/codec-http,71f16909432c62a87ddc212f1160b91e0efdc886,f05f4e430d42efa0e563f53a67ef93a5fae79ae5,LOOP_IF_CONTINUE_TO_ELSE,11,1,1,"[ServerCookieDecoder decode (Collection<? super Cookie>, String)]",7
18,netty/codec-http,f05f4e430d42efa0e563f53a67ef93a5fae79ae5,c31fdf4c169724490e9c08f5088d28622c7872c5,REVERSE_IF_ELSE,3,1,1,"[ServerCookieDecoder decode (Collection<? super Cookie>, String)]",7
19,netty/codec-http,c31fdf4c169724490e9c08f5088d28622c7872c5,d35b0231ae2325d1518a9512991fffa3ca1ac9d6,LOCAL_VAR_RENAMING,0,1,7,"[DefaultSpdyRstStreamFrame status (), DefaultSpdyRstStreamFrame DefaultSpdyRstStreamFrame (int, SpdyStreamStatus), DefaultSpdyRstStreamFrame toString (), DefaultSpdyRstStreamFrame DefaultSpdyRstStreamFrame (int, int), DefaultSpdyRstStreamFrame setStreamId (int), DefaultSpdyRstStreamFrame setLast (boolean), DefaultSpdyRstStreamFrame setStatus (SpdyStreamStatus)]",56
45,netty/codec-http,d35b0231ae2325d1518a9512991fffa3ca1ac9d6,697a23caafe1275d63d4b607a53285d4839506bd,LOCAL_VAR_RENAMING,0,1,3,"[DefaultSpdyRstStreamFrame status (), DefaultSpdyRstStreamFrame DefaultSpdyRstStreamFrame (int, int), DefaultSpdyRstStreamFrame setStatus (SpdyStreamStatus)]",24
53,netty/codec-http,697a23caafe1275d63d4b607a53285d4839506bd,8764dc8754839b7cb60e23ca0a4315d5538dff14,LOCAL_VAR_RENAMING,0,1,2,"[DefaultSpdyRstStreamFrame DefaultSpdyRstStreamFrame (int, SpdyStreamStatus), DefaultSpdyRstStreamFrame DefaultSpdyRstStreamFrame (int, int)]",16
61,netty/codec-http,8764dc8754839b7cb60e23ca0a4315d5538dff14,1f58ac9e18be9ea01aeb22bc4af1c8a87b6c8a08,LOCAL_VAR_RENAMING,0,1,2,"[DefaultSpdyRstStreamFrame DefaultSpdyRstStreamFrame (int, SpdyStreamStatus), DefaultSpdyRstStreamFrame setLast (boolean)]",16
0,netty/codec-http2,1f58ac9e18be9ea01aeb22bc4af1c8a87b6c8a08,106fc8264098009b17350bf0ab7f4f6049964bf4,FOR_TO_WHILE,1,1,254,"[DefaultHttp2DataFrame release (), State updateStreamableBytes (int, boolean), DefaultHttp2DataFrame duplicate (), DefaultHttp2DataFrame DefaultHttp2DataFrame (ByteBuf, boolean, int), CompressorHttp2ConnectionEncoder cleanup (Http2Stream, EmbeddedChannel), HeadersBlockBuilder headerSizeExceeded (), Http2MultiplexCodec handlerRemoved0 (ChannelHandlerContext), HpackDecoder decodeULE128 (ByteBuf, long), CompressorHttp2ConnectionEncoder CompressorHttp2ConnectionEncoder (Http2ConnectionEncoder), HeadersBlockBuilder verifyAssociatedWithAStream (), State takeChild (Iterator<IntObjectMap.PrimitiveEntry<State>>, State, boolean, List<ParentChangedEvent>), DefaultHttp2FrameReader getStreamId (), InboundHttp2ToHttpAdapter onRstStreamRead (ChannelHandlerContext, int, long), DefaultHttp2FrameReader verifyContinuationFrame (), Http2MultiplexCodecStreamChannel flush0 (ChannelHandlerContext), Http2Decompressor decompressor (), DefaultHttp2PriorityFrame hashCode (), Http2HeadersSink Http2HeadersSink (int, Http2Headers, long, boolean), State close (), DelegatingDecompressorFrameListener DelegatingDecompressorFrameListener (Http2Connection, Http2FrameListener, boolean), InboundHttp2ToHttpAdapter newMessage (Http2Stream, Http2Headers, boolean, ByteBufAllocator), InboundHttp2ToHttpAdapter onSettingsRead (ChannelHandlerContext, Http2Settings), HeadersContinuation getStreamId (), State priorityQueueIndex (DefaultPriorityQueue<?>), DefaultHttp2FrameReader headersConfiguration (), DefaultHttp2FrameReader lengthWithoutTrailingPadding (int, int), DefaultHttp2PriorityFrame DefaultHttp2PriorityFrame (int, short, boolean), State removePseudoTimeQueue (State), Http2MultiplexCodec channelRead (ChannelHandlerContext, Object), HpackDecoder decodeULE128 (ByteBuf, int), HeadersBlockBuilder verifyStreamOrConnectionId (int, String), HpackDecoder HpackDecoder (long), WeightedFairQueueByteDistributor distribute (int, Writer, State), CompressorHttp2ConnectionEncoder writeData (ChannelHandlerContext, int, ByteBuf, int, boolean, ChannelPromise), InboundHttp2ToHttpAdapter fireChannelRead (ChannelHandlerContext, FullHttpMessage, boolean, Http2Stream), CompressorHttp2ConnectionEncoder nextReadableBuf (EmbeddedChannel), InboundHttp2ToHttpAdapter mustSendImmediately (FullHttpMessage), Http2MultiplexCodec visit (Http2FrameStream), DefaultHttp2DataFrame isEndStream (), State updatePseudoTime (State, int, long), DefaultHttp2DataFrame equals (Object), InboundHttp2ToHttpAdapter onDataRead (ChannelHandlerContext, int, ByteBuf, int, boolean), Http2MultiplexCodec onHttp2StreamStateChanged (ChannelHandlerContext, DefaultHttp2FrameStream), InboundHttp2ToHttpAdapter copyIfNeeded (ByteBufAllocator, FullHttpMessage), DelegatingDecompressorFrameListener DelegatingDecompressorFrameListener (Http2Connection, Http2FrameListener), WeightedFairQueueByteDistributor isChild (int, int, short), DefaultHttp2DataFrame refCnt (), StateOnlyComparator compare (State, State), State initChildrenIfEmpty (), DefaultHttp2FrameReader verifyRstStreamFrame (), State State (int), DefaultHttp2FrameReader DefaultHttp2FrameReader (Http2HeadersDecoder), DefaultHttp2PriorityFrame stream (Http2FrameStream), StatePseudoTimeComparator compare (State, State), DelegatingDecompressorFrameListener initDecompressor (ChannelHandlerContext, int, Http2Headers, boolean), Http2MultiplexCodecStreamChannel addChannelToReadCompletePendingQueue (), DefaultHttp2FrameReader verifyWindowUpdateFrame (), ConsumedBytesConverter unconsumedBytes (Http2Stream), WeightedFairQueueByteDistributor onStreamActive (Http2Stream), DefaultHttp2DataFrame retainedDuplicate (), CompressorHttp2ConnectionEncoder bindCompressorToStream (EmbeddedChannel, int), State getTotalWeight (), DelegatingDecompressorFrameListener decompressor (Http2Stream), WeightedFairQueueByteDistributor state (Http2Stream), State State (Http2Stream, int), DefaultHttp2FrameReader DefaultHttp2FrameReader (), HeadersBlockBuilder headers (), DefaultHttp2PriorityFrame streamDependency (), HpackHuffmanDecoder processNibble (int), State pollPseudoTimeQueue (), Http2MultiplexCodecStreamChannel isParentReadInProgress (), Http2MultiplexCodecStreamChannel parentContext (), HpackHuffmanDecoder process (byte), InboundHttp2ToHttpAdapter onHeadersRead (ChannelHandlerContext, int, Http2Headers, int, short, boolean, int, boolean), Http2MultiplexCodec channelWritabilityChanged (ChannelHandlerContext), HpackDecoder getIndexedHeader (int), DefaultHttp2DataFrame DefaultHttp2DataFrame (ByteBuf), DefaultHttp2DataFrame initialFlowControlledBytes (), DefaultHttp2FrameReader processFragment (boolean, ByteBuf, int, Http2FrameListener), DefaultHttp2FrameReader readContinuationFrame (ByteBuf, Http2FrameListener), State setDistributing (), DefaultHttp2FrameReader configuration (), State offerPseudoTimeQueue (State), State setParent (State), WeightedFairQueueByteDistributor notifyParentChanged (List<ParentChangedEvent>), State offerAndInitializePseudoTime (State), ConsumedBytesConverter initialWindowSize (Http2Stream), DefaultHttp2DataFrame toString (), InboundHttp2ToHttpAdapter onHeadersRead (ChannelHandlerContext, int, Http2Headers, int, boolean), State removeAllChildrenExcept (State), CompressorHttp2ConnectionEncoder getTargetContentEncoding (CharSequence), WeightedFairQueueByteDistributor numChildren (int), DefaultHttp2FrameReader resetHeadersContinuationIfEnd (boolean), HeadersBlockBuilder verifyNotProcessingHeaders (), HpackDecoder readName (int), WeightedFairQueueByteDistributor distributeToChildren (int, Writer, State), Http2MultiplexCodec processPendingReadCompleteQueue (), InboundHttp2ToHttpAdapter onRstStreamRead (Http2Stream, FullHttpMessage), DefaultHttp2FrameReader readPushPromiseFrame (ChannelHandlerContext, ByteBuf, Http2FrameListener), DefaultHttp2FrameReader verifyPriorityFrame (), DefaultHttp2DataFrame touch (Object), CompressorHttp2ConnectionEncoder newCompressor (ChannelHandlerContext, Http2Headers, boolean), Http2MultiplexCodec Http2MultiplexCodec (Http2ConnectionEncoder, Http2ConnectionDecoder, Http2Settings, ChannelHandler, ChannelHandler, boolean, boolean), Http2MultiplexCodec flush0 (ChannelHandlerContext), WeightedFairQueueByteDistributor distribute (int, Writer), Http2Decompressor Http2Decompressor (EmbeddedChannel), DefaultHttp2DataFrame stream (Http2FrameStream), HeadersContinuation headersBlockBuilder (), DelegatingDecompressorFrameListener nextReadableBuf (EmbeddedChannel), DefaultHttp2FrameReader close (), DefaultHttp2PriorityFrame toString (), DefaultHttp2FrameReader processPayloadState (ChannelHandlerContext, ByteBuf, Http2FrameListener), ConsumedBytesConverter initialWindowSize (), HpackDecoder notEnoughDataException (ByteBuf), InboundHttp2ToHttpAdapter InboundHttp2ToHttpAdapter (Http2Connection, int, boolean, boolean), DefaultHttp2FrameReader verifyHeadersFrame (), DefaultHttp2DataFrame DefaultHttp2DataFrame (ByteBuf, boolean), State initChildren (), WeightedFairQueueByteDistributor updateDependencyTree (int, int, short, boolean), WeightedFairQueueByteDistributor allocationQuantum (int), ConsumedBytesConverter ConsumedBytesConverter (Http2LocalFlowController), DefaultHttp2DataFrame copy (), DefaultHttp2FrameReader DefaultHttp2FrameReader (boolean), ConsumedBytesConverter incrementWindowSize (Http2Stream, int), HpackDecoder getMaxHeaderListSize (), DefaultHttp2DataFrame retain (int), DelegatingDecompressorFrameListener cleanup (Http2Decompressor), InboundHttp2ToHttpAdapter putMessage (Http2Stream, FullHttpMessage), DefaultHttp2FrameReader readGoAwayFrame (ChannelHandlerContext, ByteBuf, Http2FrameListener), DefaultHttp2FrameReader maxFrameSize (int), Http2MultiplexCodec channelReadComplete (ChannelHandlerContext), Http2MultiplexCodec onHttp2Frame (ChannelHandlerContext, Http2Frame), HpackDecoder decode (ByteBuf, Http2HeadersSink), InboundHttp2ToHttpAdapter removeMessage (Http2Stream, boolean), DelegatingDecompressorFrameListener newContentDecompressor (ChannelHandlerContext, CharSequence), CompressorHttp2ConnectionEncoder defaultCompressionOptions (), ConsumedBytesConverter initialWindowSize (int), DefaultHttp2FrameReader verifyGoAwayFrame (), DefaultHttp2PriorityFrame exclusive (), ImmediateSendDetector copyIfNeeded (ByteBufAllocator, FullHttpMessage), State activeCountChangeForTree (int), DefaultHttp2FrameReader readSettingsFrame (ChannelHandlerContext, ByteBuf, Http2FrameListener), HpackDecoder getMaxHeaderTableSize (), DefaultHttp2DataFrame release (int), State removeChild (State), DefaultHttp2PriorityFrame name (), State priorityQueueIndex (DefaultPriorityQueue<?>, int), State peekPseudoTimeQueue (), ParentChangedEvent ParentChangedEvent (State, State), HpackDecoder HpackDecoder (long, int), DefaultHttp2DataFrame padding (), WeightedFairQueueByteDistributor onStreamAdded (Http2Stream), WeightedFairQueueByteDistributor onStreamClosed (Http2Stream), Http2MultiplexCodecStreamChannel write0 (ChannelHandlerContext, Object), State isActive (), Http2MultiplexCodec onHttpClientUpgrade (), DefaultHttp2FrameReader verifyFrameState (), DefaultHttp2FrameReader readWindowUpdateFrame (ChannelHandlerContext, ByteBuf, Http2FrameListener), CompressorHttp2ConnectionEncoder writeHeaders (ChannelHandlerContext, int, Http2Headers, int, boolean, ChannelPromise), DefaultHttp2DataFrame DefaultHttp2DataFrame (boolean), Http2MultiplexCodec onUserEventTriggered (ChannelHandlerContext, Object), DefaultHttp2FrameReader verifyPushPromiseFrame (), DefaultHttp2FrameReader readRstStreamFrame (ChannelHandlerContext, ByteBuf, Http2FrameListener), HeadersBlockBuilder close (), CompressorHttp2ConnectionEncoder onStreamRemoved (Http2Stream), InboundHttp2ToHttpAdapter onStreamRemoved (Http2Stream), HpackDecoder getHeaderField (int), Http2HeadersSink appendToHeaderList (AsciiString, AsciiString), DefaultHttp2DataFrame name (), DefaultHttp2DataFrame replace (ByteBuf), DefaultHttp2PriorityFrame weight (), Http2MultiplexCodec handlerAdded0 (ChannelHandlerContext), InboundHttp2ToHttpAdapter getMessage (Http2Stream), HeadersContinuation processFragment (boolean, ByteBuf, int, Http2FrameListener), DefaultHttp2DataFrame retain (), DefaultHttp2FrameReader readPriorityFrame (ChannelHandlerContext, ByteBuf, Http2FrameListener), DelegatingDecompressorFrameListener onHeadersRead (ChannelHandlerContext, int, Http2Headers, int, boolean), DefaultHttp2FrameReader verifyPingFrame (), DelegatingDecompressorFrameListener onHeadersRead (ChannelHandlerContext, int, Http2Headers, int, short, boolean, int, boolean), DefaultHttp2FrameReader readPadding (ByteBuf), HpackDecoder decode (int, ByteBuf, Http2Headers, boolean), State setStreamReservedOrActivated (), State unsetActive (), HpackDecoder decodeDynamicTableSizeUpdates (ByteBuf), ConsumedBytesConverter windowSize (Http2Stream), State toString (), State takeChild (State, boolean, List<ParentChangedEvent>), HpackDecoder readStringLiteral (ByteBuf, int, boolean), State State (int, Http2Stream, int), Http2MultiplexCodec onHttp2FrameStreamException (ChannelHandlerContext, Http2FrameStreamException), DefaultHttp2PriorityFrame equals (Object), HpackDecoder validateHeader (int, AsciiString, CharSequence, HeaderType), Http2MultiplexCodecStreamChannel Http2MultiplexCodecStreamChannel (DefaultHttp2FrameStream, ChannelHandler), Http2Decompressor incrementDecompressedBytes (int), WeightedFairQueueByteDistributor WeightedFairQueueByteDistributor (Http2Connection), InboundHttp2ToHttpAdapter processHeadersEnd (ChannelHandlerContext, Http2Stream, FullHttpMessage, boolean), State unsetDistributing (), DefaultHttp2FrameReader readPingFrame (ChannelHandlerContext, long, Http2FrameListener), DefaultHttp2DataFrame touch (), Http2HeadersSink finish (), HeadersBlockBuilder addFragment (ByteBuf, int, ByteBufAllocator, boolean), DefaultHttp2FrameReader verifySettingsFrame (), Http2Decompressor incrementCompressedBytes (int), HpackDecoder insertHeader (Http2HeadersSink, AsciiString, AsciiString, IndexType), CompressorHttp2ConnectionEncoder newContentCompressor (ChannelHandlerContext, CharSequence), CompressorHttp2ConnectionEncoder CompressorHttp2ConnectionEncoder (Http2ConnectionEncoder, int, int, int), DefaultHttp2FrameReader readUnknownFrame (ChannelHandlerContext, ByteBuf, Http2FrameListener), State write (int, Writer), Http2MultiplexCodec newOutboundStream (), HpackHuffmanDecoder HpackHuffmanDecoder (), DefaultHttp2FrameReader readDataFrame (ChannelHandlerContext, ByteBuf, Http2FrameListener), ConsumedBytesConverter channelHandlerContext (ChannelHandlerContext), DefaultHttp2FrameReader closeHeadersContinuation (), State isDistributing (), DefaultHttp2FrameReader readHeadersFrame (ChannelHandlerContext, ByteBuf, Http2FrameListener), DelegatingDecompressorFrameListener onDataRead (ChannelHandlerContext, int, ByteBuf, int, boolean), CompressorHttp2ConnectionEncoder newCompressionChannel (ChannelHandlerContext, ZlibWrapper), ConsumedBytesConverter receiveFlowControlledFrame (Http2Stream, ByteBuf, int, boolean), HpackDecoder length (), WeightedFairQueueByteDistributor WeightedFairQueueByteDistributor (Http2Connection, int), HpackDecoder setMaxHeaderTableSize (long), InboundHttp2ToHttpAdapter processHeadersBegin (ChannelHandlerContext, Http2Stream, Http2Headers, boolean, boolean, boolean), ConsumedBytesConverter consumeBytes (Http2Stream, int), DefaultHttp2FrameReader frameSizePolicy (), State setActive (), State toString (StringBuilder), State wasStreamReservedOrActivated (), DelegatingDecompressorFrameListener getTargetContentEncoding (CharSequence), WeightedFairQueueByteDistributor onStreamRemoved (Http2Stream), State isDescendantOf (State), DefaultHttp2FrameReader verifyPadding (int), HeadersContinuation close (), DefaultHttp2FrameReader maxFrameSize (), DefaultHttp2FrameReader verifyDataFrame (), HpackHuffmanDecoder decode (ByteBuf, int), ConsumedBytesConverter frameWriter (Http2FrameWriter), DefaultHttp2FrameReader preProcessFrame (ByteBuf), CompressorHttp2ConnectionEncoder writeHeaders (ChannelHandlerContext, int, Http2Headers, int, short, boolean, int, boolean, ChannelPromise), HpackDecoder setMaxHeaderListSize (long), CompressorHttp2ConnectionEncoder CompressorHttp2ConnectionEncoder (Http2ConnectionEncoder, CompressionOptions), Http2Decompressor consumeBytes (int, int), HpackDecoder setDynamicTableSize (long), HpackDecoder size (), InboundHttp2ToHttpAdapter onPushPromiseRead (ChannelHandlerContext, int, int, Http2Headers, int), DefaultHttp2FrameReader readFrame (ChannelHandlerContext, ByteBuf, Http2FrameListener), Http2MultiplexCodec onHttp2GoAwayFrame (ChannelHandlerContext, Http2GoAwayFrame), WeightedFairQueueByteDistributor updateStreamableBytes (StreamState), WeightedFairQueueByteDistributor state (int), State State (Http2Stream), DefaultHttp2FrameReader verifyUnknownFrame (), DelegatingDecompressorFrameListener onStreamRemoved (Http2Stream), DefaultHttp2DataFrame hashCode (), ImmediateSendDetector mustSendImmediately (FullHttpMessage), DefaultHttp2DataFrame content ()]",2540
1,netty/codec-http2,106fc8264098009b17350bf0ab7f4f6049964bf4,3a295683abbbd2f44c12b52e5d22b6b5dd42a215,WHILE_TO_FOR,2,1,33,"[Frame send (ChannelHandlerContext, int), Http2GoAwayException close (), DataFrame DataFrame (ByteBuf, int, boolean, ChannelPromise), Http2GoAwayException onGoAwayReceived (int, long, ByteBuf), Http2GoAwayException writeRstStream (ChannelHandlerContext, int, long, ChannelPromise), Http2GoAwayException lastStreamId (), Http2GoAwayException numBufferedStreams (), GoAwayDetail GoAwayDetail (int, long, byte[]), Frame release (Throwable), Http2GoAwayException writeHeaders (ChannelHandlerContext, int, Http2Headers, int, boolean, ChannelPromise), PendingStream PendingStream (ChannelHandlerContext, int), Frame Frame (ChannelPromise), Http2GoAwayException tryCreatePendingStreams (), Http2GoAwayException Http2GoAwayException (GoAwayDetail), HeadersFrame send (ChannelHandlerContext, int), PendingStream close (Throwable), Http2ChannelClosedException Http2ChannelClosedException (), Http2GoAwayException debugData (), Http2GoAwayException Http2GoAwayException (int, long, byte[]), Http2GoAwayException onStreamClosed (Http2Stream), Http2GoAwayException cancelGoAwayStreams (GoAwayDetail), DataFrame release (Throwable), DataFrame send (ChannelHandlerContext, int), HeadersFrame HeadersFrame (Http2Headers, int, short, boolean, int, boolean, ChannelPromise), Http2GoAwayException writeData (ChannelHandlerContext, int, ByteBuf, int, boolean, ChannelPromise), PendingStream sendFrames (), Http2GoAwayException isExistingStream (int), Http2GoAwayException StreamBufferingEncoder (Http2ConnectionEncoder, int), Http2GoAwayException remoteSettings (Http2Settings), Http2GoAwayException StreamBufferingEncoder (Http2ConnectionEncoder), Http2GoAwayException writeHeaders (ChannelHandlerContext, int, Http2Headers, int, short, boolean, int, boolean, ChannelPromise), Http2GoAwayException canCreateStream (), Http2GoAwayException errorCode ()]",363
2,netty/codec-http2,3a295683abbbd2f44c12b52e5d22b6b5dd42a215,be5d07f71eb11b4802e8df4f0cb4b0982aec323f,SINGLE_IF_TO_CONDITIONAL_EXP,4,1,13,"[DefaultHttp2HeadersEncoder close (), DefaultHttp2HeadersEncoder maxHeaderListSize (), DefaultHttp2HeadersEncoder DefaultHttp2HeadersEncoder (SensitivityDetector, HpackEncoder), DefaultHttp2HeadersEncoder DefaultHttp2HeadersEncoder (SensitivityDetector), DefaultHttp2HeadersEncoder DefaultHttp2HeadersEncoder (SensitivityDetector, boolean), DefaultHttp2HeadersEncoder maxHeaderTableSize (), DefaultHttp2HeadersEncoder DefaultHttp2HeadersEncoder (SensitivityDetector, boolean, int, int), DefaultHttp2HeadersEncoder configuration (), DefaultHttp2HeadersEncoder DefaultHttp2HeadersEncoder (SensitivityDetector, boolean, int), DefaultHttp2HeadersEncoder encodeHeaders (int, Http2Headers, ByteBuf), DefaultHttp2HeadersEncoder maxHeaderTableSize (long), DefaultHttp2HeadersEncoder maxHeaderListSize (long), DefaultHttp2HeadersEncoder DefaultHttp2HeadersEncoder ()]",156
5,netty/codec-http2,be5d07f71eb11b4802e8df4f0cb4b0982aec323f,ce1c416ba06b9403b8e6403e01c393210aff25b1,REVERSE_IF_ELSE,3,1,2,"[DefaultHttp2HeadersEncoder close (), DefaultHttp2HeadersEncoder encodeHeaders (int, Http2Headers, ByteBuf)]",24
6,netty/codec-http2,ce1c416ba06b9403b8e6403e01c393210aff25b1,602e4110cab4992aef59e74cab5f10cd0ce9b9fa,CONDITIONAL_EXP_TO_SINGLE_IF,5,1,1,[DefaultHttp2HeadersEncoder maxHeaderTableSize (long)],12
10,netty/codec-http2,602e4110cab4992aef59e74cab5f10cd0ce9b9fa,a003a78c963f11b40cc64dac520688f685aef17e,REVERSE_IF_ELSE,3,1,1,[DefaultHttp2HeadersEncoder close ()],12
13,netty/codec-http2,a003a78c963f11b40cc64dac520688f685aef17e,a90e9a99717b2fa611998c161ee9c0e1e570fe4f,LOCAL_VAR_RENAMING,0,1,2,"[DefaultHttp2HeadersEncoder DefaultHttp2HeadersEncoder (SensitivityDetector, boolean, int, int), DefaultHttp2HeadersEncoder DefaultHttp2HeadersEncoder (SensitivityDetector, boolean)]",24
17,netty/codec-http2,a90e9a99717b2fa611998c161ee9c0e1e570fe4f,bbb4d1a32d0e5227c48ca5ed326f558e0d2d7fee,SINGLE_IF_TO_CONDITIONAL_EXP,4,1,1,[DefaultHttp2HeadersEncoder maxHeaderTableSize (long)],12
